"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"ad06bb2e20f7fa34b866dc2004e608dc";"Kubernetes Deconstructed: Understanding Kubernetes by Breaking It Down [I]";"Kubernetes 101- KubeCon";"Understanding Kubernetes as a whole can be daunting. With so many different components working together it can be hard to know how the pieces work together or where new products and features fit in. I will start at the highest level and then peel off the layers one at time to explain how some of the ""magic"" happens. Over the course of the presentation I will break Kubernetes into the following layers:  ""Kubernetes for the End User"": A quick summary on some of the core components of Kubernetes: Namespaces, Deployments, Pods, Services, and Ingress Rules. At this layer the user just needs to understand the promises made by Kubernetes, not necessarily the way it keeps them. This layer primarily serves to establish a typical cluster workload. The resources defined here will be used when explaining all of the deeper layers.  ""Kubernetes for the Cluster Admin"": This Layer peels away some of the cluster ""Magic"". I will cover how the service account, default tokens, ReplicaSet and Pods from the previous layer got created by the kube-controller-manager. I will also explain how the kube-scheduler decided which node the workload should run on and how that decision could have been influenced by fields in the pod spec. This section will touch on the core concepts of Ingress controllers, Admission Controllers, scheduling, and core controller loops.   ""Kubernetes for the Cloud Admin"": This layer covers Kubernetes at an infrastructure level. Core concepts covered are: Horizontal Scaling, Load Balancing, high availability for masters and nodes, node management, and fault-tolerance levels. Here is also where I set the stage for the network layer that is covered next.  ""Kubernetes for the Network Admin"": Now we dig deeper into the network infrastructure. Explaining how pods and services work together, how your network traffic figures out where to go, and how it gets there. This section covers the concepts of East-West and North-South load balancing. The goal is to provide an basic understanding of the network promises made by Kubernetes and how you might replace them with other software and services.  ""Kubernetes for the Linux Admin"": A discussion of Kubernetes at the OS layer. This layer digs into the processes and configuration of the base OS. This includes pluggable container engines ex: Docker vs. Rkt, logging, CNI, metric gathering and volume mounting.  ""Kubernetes for the Power-User"": Time permitting, the final section will put all of the previous ones together to show how a next-generation application might be deployed on top of Kubernetes and take advantage of the more advanced features.";"Intermediate";"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 11:45am";"Meeting Room 19AB, Level 4";"2017-12-07T11:10:00";"2017-12-07T01:11:45"
"9667ce082b63eb7f0195450fc279f7ef";"GitOps";"Operations - KubeCon";"GitOps is the latest exciting evolution in empowering developers to do operations and CICD. Imagine describing your entire infra in Git declaratively and then continually using that to verify your state. Well, with Kubernetes, and tools like Terraform, and Ansible, you can. We've taken this forward by adding continuous diffs and alerting - and even some of our observability stack itself. An introduction is here: https://www.weave.works/blog/gitops-operations-by-pull-request  William (Google PM) and Alexis (Weaveworks, CNCF) will talk about how we jointly developed this pattern based around our own use cases. We shall make reference to other companies using the approach like Github and Atlassian. This is NOT a product pitch - we are going to teach you the PATTERNS.";"Beginner";"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 11:45am";"Ballroom C, Level 1";"2017-12-07T11:10:00";"2017-12-07T01:11:45"
"784ff1a6528e7d3f2b2a3e815611ae38";"Deploying Kubernetes Without Scaring Off Your Security Team [I]";"Policy + Security - KubeCon";"subtitle: ""The Major Hayden Center For Kubernauts Who Can't Security Good And Wanna Learn To Do Other Stuff Good Too""  One of the larger roadblocks we face in the enterprise when trying to adopt new technologies is getting the security and compliance teams onboard.   Tools like kubicorn and kubeadm are likely the foundation on which Kubernetes deployments will be performed in the future as they help simplify the deployment and operations of Kubernetes a very complex distributed system.   However concerns about security and compliance, which are not as yet addressed by those tools, may act as inhibitors and road blocks to using these them and thus Kubernetes in the enterprise.  Thankfully the techniques and tools for deploying Enterprise Linux distributions, securing them, and ensuring compliance already exist and can be very easily combined with kubernetes.  In this talk we’ll expand upon these enterprise requirements and use cases and show how we can use existing Ansible tooling to deploy kubernetes on bare metal or the cloud, monitor it with common enterprise monitoring tools, secure it with a 2fa SSH bastion, and ensure [DISA STIG] compliance.";"Intermediate";"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 11:45am";"Meeting Room 12AB, Level 4";"2017-12-07T11:10:00";"2017-12-07T01:11:45"
"bf37864592d8dd62b0f7eb3cb80f2f57";"State of Serverless [B]";"Serverless - KubeCon";"Serverless and FaaS computing is gaining in popularity to easily create microservice applications. In this talk we will discuss what are the characteristics of serverless, the status of the serverless working group within the CNCF, and the open source options available for running serverless and associated services with a focus on kubernetes.";"Beginner";"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 11:45am";"Meeting Room 9AB, Level 3";"2017-12-07T11:10:00";"2017-12-07T01:11:45"
"500ccc2f40ac852ffe8f7b3cf698fc24";"SIG API-Machinery Deep Dive Session";"Community/SIG";;;"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 10C, Level 3";"2017-12-07T11:10:00";"2017-12-07T13:12:30"
"ddf98e611c310504b6e41c824e305852";"SIG Architecture Deep Dive";"Community/SIG";;;"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 4BC, Level 3";"2017-12-07T11:10:00";"2017-12-07T13:12:30"
"26f1fd809063f500b70c43cf7cfa21e8";"TUF/Notary Salon";"Project Salon";;;"Thursday December  7, 2017 11:10am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 4A, Level 3";"2017-12-07T11:10:00";"2017-12-07T13:12:30"
"874ea1691e571524690abc5d3f54c4f7";"Squash: A Debugger for Kubernetes Apps";"AppOps/AppDev - KubeCon";"Squash is a tool for debugging distributed applications.  Most cloud native applications written today follow the microservice architecture. These applications are distributed by nature, and therefore hard to debug.  Microservice engineers debug their applications by printing values of select variables into log files. This leaves them with the daunting task of sorting through reams of log data, which at best provide a partial view of the state of application. This approach is cumbersome, time consuming and works better with ""easy"" bugs.  Many advanced tools to debug monolitic applications exist in the market, and provide users with powerful ways to dissect their programs and to interact with them on the fly. However, these tools cannot be used directly for debugging applications that follow the microservice architecture pattern.  Squash is designed to bring the strength of modern debuggers and the convenience of their IDEs to microservices developers. Squash uses popular, powerful and mature debuggers (gdb, dlv, java debugging) and integrates them seamlessly with Kubernetes. This allows devs to use the debugger of their choice, and the IDEs that support it, to develop microservices on any platform.";"Any";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 10AB, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"7cd06faf068ab6af52eb2dc9552653b5";"SIG Windows";"Community/SIG";;;"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 5ABC, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"3d2167b834dd3115ebe1afc319f056da";"Building GPU-Accelerated Workflows with TensorFlow and Kubernetes [I]";"Data + Machine Learning - KubeCon";"GPUs are critical to some artificial intelligence workflows. In particular, workflows that utilize TensorFlow, or other deep learning frameworks, need GPUs to efficiently train models on image data. These same workflows typically also involve mutli-stage data pre-processing and post-processing. Thus, a unified framework is needed for scheduling multi-stage workflows, managing data, and offloading certain workloads to GPUs.  In this talk, we will introduce a stack of open source tooling, built around Kubernetes, that is powering these types of GPU-accelerated workflows in production. We will do a live demonstration of a GPU enabled pipeline, illustrating how easy it is to trigger, update, and manage multi-node, accelerated machine learning at scale. The pipeline will be fully containerized, will be deployed on Kubernetes via Pachyderm, and will utilize TensorFlow for model training and inference.";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 9C, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"914414a85265bb2060a2d08cd19412fe";"Kubernetes Feature Prototyping with External Controllers and Custom Resource Definitions [I]";"Extending Kubernetes - KubeCon";"Getting patch into Kubernetes might be difficult. Getting a new feature into Kubernetes is... even more interesting experience. When working on the persistent volume snapshotting feature we realized that the straightest path might not lead us where we wanted, Our original idea of adding few API objects and a controller become more complicated when we presented it to the community. So we took a small detour by creating the feature out-of-tree first.  In the talk I will describe the journey of the volume snapshotting feature, how do the external controllers work, what are Custom Resource Definitions and how to add features to Kubernetes without changing its code base.";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 6AB, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"888f411df7c332d2910fca8178f9ed87";"Building Helm Charts From the Ground Up: An Introduction to Kubernetes [I]";"Featured Session   Kubernetes 101- KubeCon";"Learn the basics of Kubernetes from the perspective of creating a Helm Chart from scratch! The Kubernetes cluster will be launched from Rancher, an open source container management software. At the end of this workshop, you will have a functional understanding of pods, services, deployments, Helm, Rancher, and more!   Why learn Kubernetes with Helm Charts?  Much of today's beginner educational content for Kubernetes uses the Kubernetes CLI tool. This can make it hard to visualize the relationship between each command and debug your cluster. Learning how to incrementally build Helm Charts provides a bigger picture of your cluster and is more reproducible.  Why is Rancher cool?  Rancher makes it easy to configure, deploy and manage Kubernetes, on any infrastructure!   I'm in, what are we doing? - Gain a high level understanding of key Kubernetes concepts accompanied with a lot of diagrams - Gain an understanding of Rancher's open source container management platform - Incrementally build a Nginx Helm Chart - Deploy Nginx from a Kubernetes cluster managed by Rancher";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Ballroom A, Level 1";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"fea064c9e6e8a89d21d36c478e7284fa";"Managing and Running Multiple Kubernetes Clusters in Hybrid Setups [I]";"Hybrid + Multi-Cloud - KubeCon";"As hosting provider, SysEleven, runs and manages multiple Kubernetes clusters for various customers on different platforms. In this talk, we will give you a breakdown on how we run one single Google-like container engine for various clouds and also for bare metal. Moreover, we show how we provide high-availability clusters by running Kubernetes on Kubernetes.";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 8ABC, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"c89382b51a730dd39728028c0420c928";"Running Mixed Workloads on Kubernetes at the Institute for Health Metrics and Evaluation";"In Production - KubeCon";"The mission of the IHME is to apply rigorous measurement and analysis to help policy makers make better decisions on a range of health policy issues. Like other organizations, the IHME have embraced containers and micro-services aggressively to better support hundreds of collaborating researchers. In addition to containerized workloads, the IHME run a wide-variety of traditional analytic, simulation and high-performance computing workloads on an HPC cluster with 15,000 cores and 13PB of storage. Researchers increasingly need to combine both containerized and non-containerized elements into workflow pipelines, and a key challenge has been ensuring SLAs for various departments and avoiding duplicate infrastructure and unnecessary data movement and duplication. In collaboration with industry partners, IHME have deployed a unique solution based on Univa’s Navops technology that allows them to combine containerized and traditional analytic and high-performance application workloads on a single shared Kubernetes cluster, ensuring departmental SLAs and helping contain infrastructure costs. In this talk Dr. Grandison will discuss IHME, their experience deploying containerized applications and how they went about using Kubernetes to support a variety of new containerized applications as well as a variety of traditional analytic applications.";"Any";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Ballroom B, Level 1";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"b4fc5784f29e881993ebb615bce1f49c";"Kubernetes on AWS: Practices & Opinions [I]";"Operations - KubeCon";"A lot of progress has been made on how to bootstrap a cluster since Kubernetes' first commit. It is now only a matter of minutes to go from zero to a running cluster on Amazon Web Services. There are still many fundamental topics to take a simple setup to something that can be run in production in a large enterprise and it is easy to get confused by the number of options and customizations.  In this talk we will show both common practices for running Kubernetes on AWS and an opinionated view of those. Specifically, we will cover options and recommendations on how to install and manage clusters, configure high availability, perform rolling upgrades and handle disaster recovery, as well as continuous integration and deployment of applications, logging, and security. At the same time, we will explain how those topics are addressed at Zalando, Europe's leading fashion platform, based upon their experience of operating tens of Kubernetes clusters in production on AWS.";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Ballroom C, Level 1";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"9154428d207430c7733b8bd7d0bb8ae9";"Building Serverless Application Pipelines [A]";"Serverless - KubeCon";"The serverless paradigm is bringing a new type of applications to the forefront of application architecture. Distributed, containerized, scalable, event-driven and ephemeral with fine grained billing. In this talk we will go through several application use-cases that are driving the serverless movement (e.g data processing, IoT, mobile-backends,machine learning) and demonstrate how these applications can be developed and deployed on top of Kubernetes using an open source serverless solution called kubeless. Through live demos and examples, we will show that Kubernetes with its rich and stable core API is the perfect platform to build FaaS solutions.";"Advanced";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:30pm";"Meeting Room 9AB, Level 3";"2017-12-07T11:55:00";"2017-12-07T13:12:30"
"7ea8f5d732be1693324312217fd4338e";"Preventing Attacks at Scale [I]";"Policy + Security - KubeCon";"Security hardening for containers, clusters, and operating systems is a very important part of setting up infrastructure and always ""Plan A"". The world of ""Plan A"" defends the importance of making sure your cluster is set up securly. Dino comes from the world of ""Plan B"" and will focus on detecting when security boundaries have been breached. This is necessary for environments where you don't have ability to ensure base OS is fully patched, etc.
Step into the world of Linux kernel features such as seccomp, eBPF, kprobes and Kubernetes tunable security features and learn how to detect and defend against attacks at scale.";"Intermediate";"Thursday December  7, 2017 11:55am";"Thursday December  7, 2017 1 12:55pm";"Meeting Room 12AB, Level 4";"2017-12-07T11:55:00";"2017-12-07T13:12:55"
"c516fc8e49f4acb3ecc93c55daa48b83";"OCI Community F2F";"OCI Community F2F";"Join the OCI Community for a face-to-face meeting on planning for the future, from technical discussions to future roadmap discussions.";;"Thursday December  7, 2017 12:30pm";"Thursday December  7, 2017 1 2:00pm";"Meeting Room 3, Level 1";"2017-12-07T12:30:00";"2017-12-07T13:02:00"
"249821aa75cd026cb2355dd8b8acaadc";"Diversity Luncheon (pre-registration required)";"Registration + Breaks";"We invite everyone attending KubeCon + CloudNativeCon North America 2017 to join us for a special luncheon & program featuring discussions around diversity and inclusion.  Attendees must be registered to attend KubeCon + CloudNativeCon North America in order to attend this event. Space is limited and registration is required. Click here to sign-up now!";;"Thursday December  7, 2017 12:30pm";"Thursday December  7, 2017 1 2:00pm";"Meeting Room 18CD, Level 4";"2017-12-07T12:30:00";"2017-12-07T13:02:00"
"e40f6f5cee8cae8ef9e35a9b69a8b5ad";"Lunch (Attendees on Own)";"Registration + Breaks";"Check out these local deals for event attendees: 
 Café Blue -  10% off your bill excluding alcohol (expires COB 12/9/17)
 Michelada’s – Free Queso with purchase of entrée
 Max’s Wine Dive – 15% off your bill excluding alcohol (Expires COB 12/8/17)
*Must have event badge to receive discounts*";;"Thursday December  7, 2017 12:30pm";"Thursday December  7, 2017 1 2:00pm";"Sponsor Showcase";"2017-12-07T12:30:00";"2017-12-07T13:02:00"
"47d347f18ef707e7c6921e5c8b71535c";"Testing Distributed Software on Kubernetes with PowerfulSeal [I]";"AppOps/AppDev - KubeCon";"When it's about distributed systems, testing is hard. But it's more fun when you have a Seal.Come and meet PowerfulSeal, a simple solution to introduce some chaos to your systems.PowerfulSeal understands Kubernetes and lets you:- write simple yaml policies to describe scenarios of destruction- target specific pods and deployments (k8s integration)- target specific nodes and take them up and down- discover things in interactive mode with awesome auto-completeDon't wait for your software to break, break it yourself, and fix it before it's too late!";"Intermediate";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 10AB, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"2416b0bbd62c7c2d7fad58283010f3d8";"SIG Cluster-Ops Update";"Community/SIG";"Operators of Kubernetes, Unite!  SIG Cluster Ops was formed nearly two years ago with the goal of being a installer neutral place for operations to collaborate.  Frankly, we've had challenges getting critical mass because operators cluster around their installer groups.  This session will discuss rechartering as Working Group and review the mission of the group.  We'll also review plans for the next 6 months.  If you're hoping Kubernetes can limit the installer explosion, then this session is a good one for you too.";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 7, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"5c2e2b46242ef93990df09c3b9cf4542";"''Hot Dogs or Not""";"Data + Machine Learning - KubeCon";"Kubernetes promises to be a multi workload platform. This talk will explore how Kubernetes can be easily leveraged to build a complete Deep Learning pipelines starting all the way from data ingestion/aggregation, pre-processing, ML training, and serving with the mighty Kubernetes APIs. This talk will use Tensorflow and other other ML frameworks to highlight the value that Kubernetes brings to Machine Learning. Along the way, key infrastructure features introduced to abstract and handle hardware accelerators which make Machine Learning possible will also be presented.";"Intermediate";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 9C, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"1f7b424309f27e206bf859d40693389d";"Extending the Kubernetes API: What the Docs Don't Tell You [I]";"Extending Kubernetes - KubeCon";"At the heart of Kubernetes is its API. Whilst on the surface it may appear relatively simple to use, under the hood is a beast of complex conversions, codecs and generators. In this talk, I'll show you how the Kubernetes maintainers have created their own tooling to make this process easy when contributing to core, and how you can use this to build your own custom controllers, operators and API servers. I'll then demonstrate this technique with a pager extension to Kubernetes.";"Intermediate";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 6AB, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"31a50d14b9550314e664f42082119acb";"Kubernetes Distributions and 'Kernels'";"Featured Session   Operations - KubeCon";"Kubernetes has historically released a full fledged distribution - everything you need. As the project gets more modular, that will become more complicated. This talk will explore the problems we face with this, and some ways can solve them, considering other analogous OSS ecosystems.";"Any";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Ballroom A, Level 1";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"66de3b87c04d3e54138c010758bf3f48";"Hybrid-Cloud, HIPAA Compliant Enterprise with Kubernetes";"Hybrid + Multi-Cloud - KubeCon";"This talk will outline how UPMC Enterprises utilizes Kubernetes on-premises and in a public cloud (AWS). We’ll see how a large enterprise balances SaaS offerings vs Kubernetes hosted services. We will walk through our approach to meet HIPAA compliance and how our deployments and underlying infrastructure changed to meet those requirements.   We'll also look at the Elasticsearch Operator which is an example of how we implement stateful applications. The operator ensures encryption at rest, in transit and provides a managed cloud offering inside Kubernetes. Also, we’ll look at how we implement Kong, an API Gateway in combination with Kubernetes Network Policies to ensure applications are limited to what they can access as well as how security is implemented outside of code.   Healthcare systems have a history of being large and complex, but Kubernetes has allowed UPMC Enterprises to be more agile and bring startup innovations to the enterprise.";"Any";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 8ABC, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"5fa39c9d4c4a72871c06e167e5838f35";"Scaling to 5000+ Unique K8s Deployments, How We Did It [I]";"In Production - KubeCon";"Most organizations only need to run a couple deployments of their application in Kubernetes. In these situations, deploying onto Kubernetes clusters is relatively straightforward. What happens when you need to simultaneously deploy 5,000 unique instance of your application to different Kubernetes clusters at different providers worldwide?  Over the last year, we have worked to move over 60,000 of our customers' unique workloads from virtual machines onto Kubernetes. I will share our experiences on how to automate and simplify managing unique Kubernetes workloads at scale.";"Intermediate";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Ballroom B, Level 1";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"75de697b68d0a9b33152b55bb4746f10";"The Easy--Don't Drive Yourself Crazy--Way to Kubernetes Networking [B]";"Kubernetes 101- KubeCon";"Implementing Kubernetes is not technically difficult, but the networking layer continues to confuse and cause implementation problems for those new to Kubernetes. Not everyone is capable of using GKE and may need to implement Kubernetes in an on-prem facility. Certainly there is a wealth of online documentation to assist new users but some of this documentation is contradictory due when the documentation was written and the multitude of network stacks available.   This presentation attempts to provide clarity for new implementers and those wishing to understand Kubernetes networking better. The content covers how networking is accomplished in the Kubernetes environment and the reasons why it is implemented differently than traditional network environments. In addition, several of the popular network stacks will be reviewed to provide attendees with knowledge to make a better informed decision when choosing between network stacks.";"Beginner";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 19AB, Level 4";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"7b18ba8f232c70ead817153452961394";"Certifik8s: All You Need to Know About Certificates in Kubernetes [I]";"Policy + Security - KubeCon";"Certificates are an integral part of a secure Kubernetes cluster deployment. They are mainly used to secure the Kubernetes API server using TLS, but certificates (and keys) are also used for other cluster functions such as client authentication, encryption of secrets, TLS bootstrapping, and the generation of service account tokens.  Certificates pose interesting challenges to cluster operators. What does the certificate setup look like in an ideal scenario? How long should certificates be valid for? When nearing expiration dates, how can certificates be rotated to ensure the cluster remains operational? These challenges must be understood when it comes to deploying and operating a Kubernetes cluster.  After this talk, you should have a better understanding of: - How each cluster component uses certificates for secure communications - How certificates can be used for authentication, including service account tokens - How the Kubelet TLS bootstrapping process works - How to plan, generate and deploy the certificates required for a secure cluster - How to rotate certificates that are nearing their expiration date";"Intermediate";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 12AB, Level 4";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"bd24193895314021d4367a8cfdfcae23";"FaaS and Furious";"Serverless - KubeCon";"OpenFaaS (or Functions as a Service) is a Cloud Native framework for building serverless functions with containers (as popularised by AWS Lambda). With OpenFaaS you can package any process or container as a serverless function for either Linux or Windows - just bring your Kubernetes or Docker cluster. Avoid vendor lock-in by running functions in your own datacenter or the cloud with your existing CI/CD and container ecosystem. The project focuses on ease of use through its UI and CLI which can be used to test and monitor functions in tandem with Prometheus integration that enables auto-scaling as demand increases.
You can deploy OpenFaaS in 60 seconds on Kubernetes and thanks to concise code templates all you need to write is a handler in your favourite programming language then let your cluster do the heavy lifting.

OpenFaaS was recently trending as the top open-source project on GitHub, won Best Cloud Computing Software 2017 from InfoWorld and has a thriving community with 65 contributors, 1400 commits and over 8k stars.
Come and find out how and why people are leveraging an event-driven architecture along with some cool interactive demos and swag.
https://blog.alexellis.io/introducing-functions-as-a-service/
https://github.com/openfaas
Note - OpenFaaS is an independent project started by Alex Ellis and is now being shaped by a growing community of contributors and users.";"Any";"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:35pm";"Meeting Room 9AB, Level 3";"2017-12-07T14:00:00";"2017-12-07T14:35:00"
"f1d7cc6b3a8901c84e2e0e8868ed6206";"Public Technical Oversight Committee (TOC) Meeting";"Featured Session   Public TOC Meeting";"The Technical Oversight Committee (TOC) provides technical leadership to the cloud native community. The CNCF will host a public TOC meeting, inviting the community to discuss the project roadmap for 2018, the upcoming TOC Election Schedule for 2018, along with holding an open Q&A for the community with TOC members. The agenda deck can be viewed here.";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   2:45pm";"Meeting Room 17A, Level 4";"2017-12-07T14:00:00";"2017-12-07T14:45:00"
"14c2f81584e4fbb504db645a5292bd64";"Kubernetes SIG Storage";"Community/SIG";"The Kubernetes Storage SIG will be attending the salon to hang out with the community and discuss general storage topics. If you have questions you would like answered or want to talk to the storage SIG about using k8s storage or the future storage roadmap, swing by!";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 10C, Level 3";"2017-12-07T14:00:00";"2017-12-07T15:20:00"
"cbc7a46bd34ae6f4738aa791a7c153b4";"SIG Jaeger Deep Dive Session";"Community/SIG";"This session is dedicated to an in-depth understanding of the Jaeger project. We will give a short demo, talk about various topics including the architecture, adaptive sampling, multi-tenancy, and configuration,  and review the roadmap for the upcoming year. After the session attendees should better understand the Jaeger architecture and be ready to make contributions to the project.
(Audience: Developers)";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 5ABC, Level 3";"2017-12-07T14:00:00";"2017-12-07T15:20:00"
"43ebdf89846d7f4939810bbaeb5a3229";"Virtualizing Workloads on Kubernetes";"Community/SIG";"There are several projects related to Kubernetes which are about virtualization in one way or the other.
In this saloon users and developers have the opportunity to get an overview and discuss the different virtualization related projects.
The first part of the session will focus around differentiating the use-cases of the individual projects. And the second part is about discussing and identifying shared problems in order to understand how a potential collaboration between the groups could look.
After this session an attendee should have a clear picture on each projects use-cases and goals, as well as their technical differences and similarities.";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 4A, Level 3";"2017-12-07T14:00:00";"2017-12-07T15:20:00"
"29aad2a67a389f1630026b2406a1958b";"WG Multitenancy Deep Dive";"Community/SIG";"Kubernetes has supported ""soft"" multitenancy since the beginning, with features such as namespaces, ResourceQuota, and resource-based scheduling. Over the years Kubernetes has added a number of sophisticated features to strengthen its multitenancy support, for example RBAC, PodSecuityPolicy, NetworkPolicy, priority/preemption, etc.
Now is a good time to take stock of Kubernetes' multitenancy support from the perspective of different types of users -- for example small organizations where everyone trusts each other, large enterprises that need isolation between many internal teams and applications sharing a cluster, SaaS providers hosting instances of their SaaS for many users in a single cluster, and infrastructure providers offering hosted ""Kubernetes as a Service"" -- and ask what are the key gaps remaining to be filled. Do we need hierarchical namespaces? Better mechanisms to hide shared resources so users can't see who they're sharing the cluster with? Multitenancy policies (quota, RBAC, etc.) that span namespaces, or that apply to a label-selected subset of objects within a namespace? Split-horizon DNS? Resource scheduling within the control plane to ensure no tenant monopolizes the API server, controllers, scheduler, etc.? Where on the spectrum from ""soft multitenancy"" to ""hard multitenancy"" should Kubernetes aim (and what do these terms mean, anyway?)

In this session we will discuss what multitenancy means to us as a community, and where we should focus our multitenancy efforts in 2018.";;"Thursday December  7, 2017  2:00pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 4BC, Level 3";"2017-12-07T14:00:00";"2017-12-07T15:20:00"
"087f2cb57c336670fa23de4bf4f8c1ee";"Developing Locally with Kubernetes [I]";"AppOps/AppDev - KubeCon";"This talk will cover several common local development scenarios, and will review the major tradeoffs found when adopting minikube, minishift, draft, and other popular tools for enabling local development of distributed web solutions.  Learn how using Kubernetes locally can help your web teams deliver solutions faster and more reliably.";"Intermediate";"Thursday December  7, 2017  2:45pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 10AB, Level 3";"2017-12-07T14:45:00";"2017-12-07T15:20:00"
"0fd6b4babc54d02c1e8354fad63399e1";"SIG API-Machinery Update";"Community/SIG";;;"Thursday December  7, 2017  2:45pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 7, Level 3";"2017-12-07T14:45:00";"2017-12-07T15:20:00"
"7e6375fd02730f9641a056c4e4296210";"eBay Geo-Distributed Database on Kubernetes [A]";"Data + Machine Learning - KubeCon";"Database as a Service is one of the most interesting and challenging domains on the cloud industry. In eBay, we implemented a cloud-native geo-distributed document service based on the kubernetes. eBay extended the kubernetes to support local disk volume on bare metal machine, which enables the high performance DB can be deployed on the kubernetes as a Pod. On top of the kubernetes platform, we develop a control layer to orchestrate the databased pods and enable it can be distributed on multiple cluster, and expand the WISB model to use a workflow to auto manage the database cluster.";"Advanced";"Thursday December  7, 2017  2:45pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 9C, Level 3";"2017-12-07T14:45:00";"2017-12-07T15:20:00"
"78a76305d20f0de8fc575db918fd9763";"client-go: The Good, The Bad and The Ugly";"Extending Kubernetes - KubeCon";"This talk will focus on client-go, a go client for talking to Kubernetes clusters. At Kinvolk we have used client-go in various Kubernetes projects. Lili will share the general use-case of client-go and explain how powerful it is to customize, optimize, and automate tasks with it. Furthermore she will explore the parts that client-go is great at, as well as the parts that can still be improved. Lili will end with a demo showing how easy it is to harvest the power of client-go, and showcase how it can be used to customize your Kubernetes experience and solve real problems.";"Any";"Thursday December  7, 2017  2:45pm";"Thursday December  7, 2017   3:20pm";"Meeting Room 6AB, Level 3";"2017-12-07T14:45:00";"2017-12-07T15:20:00"
